"PID","Sale_Price"
923225510,135330.905360283
902302150,133115.585951707
528222010,266945.497877581
902106040,171123.920300544
903236040,113944.522050054
527455240,111417.02087414
905227050,137175.170881698
906380180,194531.754758932
923228390,73953.6004136701
527365010,269294.465589578
535376060,144630.610776914
528429080,278183.490200871
905107300,164464.994422145
909475020,243720.740853167
527403310,144981.450312945
528228340,195167.603634687
903231060,36053.1386979442
534202160,143371.551065194
907192150,187712.811521664
527163080,160338.546197445
528228430,195141.838500474
914467050,198928.418311931
909175080,46270.6312280085
902206040,129383.35189257
916477060,290757.197763266
911204100,80777.8138203862
528480150,200436.596557333
909254090,174538.369552515
905228050,38999.6334632613
907425010,146832.300076176
906201021,164685.347869348
902207110,75445.1198587921
911370520,287088.651433547
534427140,149715.083104889
528431030,218276.37988894
904302030,164313.264373526
923201020,137043.017361173
905103110,121414.128985989
907285050,188485.694141522
905475150,128962.910047585
528427070,222452.207539499
534178010,135962.179909679
908154195,428608.134750927
909281130,278243.49141547
534175010,145763.995055106
528174050,202449.732255387
910200040,113760.366938876
905477010,98958.4726754031
535154050,122640.436751599
923275140,115989.918353872
905475160,121526.645016438
528382020,313468.691127291
533213140,171489.05185428
906392090,249522.120883092
906340090,347030.414630231
527453070,131445.616819096
903236010,124024.419689022
534431020,138719.118839783
534250410,198847.508766639
916253320,291481.211616361
923203100,169656.413376142
528221010,188475.701793919
527110020,162742.367824961
527454130,136291.688968528
902206270,142976.066997732
535454050,84641.6765681946
527107130,176980.678195221
532376180,112071.813416296
913350030,203855.324391294
534276290,110781.442313493
532354070,143783.914987925
535154130,152097.580806584
909427200,159997.354320229
534252060,141568.307381338
527451550,109544.164663455
923275200,130055.823696899
906225210,163844.995939891
527161010,177549.06764245
907405030,219773.157812668
535327140,110110.398448957
916475100,306985.89233471
905402070,114230.98772894
527302175,179362.154170253
903202170,145589.375538902
906426090,181196.848791945
910202100,121632.304341729
909451180,123123.892399601
905100060,131183.4626011
527355280,208023.109915673
909275110,202680.710126308
527302020,198015.091484174
534250400,187375.501166052
903235020,99191.8697146083
528222030,186570.72438368
528477050,368209.599724628
533208020,232859.016758213
531452180,205933.039914962
909428180,194295.680851234
907262020,190102.138692286
535300120,166161.817226198
907275090,223834.515327263
903458110,101844.240628219
532376160,131372.047142971
528363050,325633.024021488
528458040,232869.451256225
527208010,388021.905676153
907185050,196642.050818531
527356050,140553.632136444
923203110,158140.089375833
905105040,112032.254528576
534475185,149515.815680807
907194160,206837.943786307
909254140,114574.809389021
902401130,150024.713823612
905108120,152598.023334276
908275300,148132.111565947
533221100,169621.949527353
533236060,201361.873204511
532377140,129271.771431635
527164060,170232.813964822
902301130,115922.230161021
528315090,324280.021336802
923225050,132191.749323837
902128020,100726.392981801
528280230,223721.62004865
527358200,176118.55582512
907187080,190334.454622856
905427010,193828.591215928
905325020,278034.053108363
909254070,165467.455051945
905351045,193626.914988371
902205090,118201.493860918
535150280,134471.717954747
533253160,190152.621315888
532377130,134825.940655612
535478070,136399.903492584
905451050,153675.57847686
902102100,112359.895036585
905201090,166041.104641047
907252020,237544.634232816
902325160,97331.9649746349
907125040,149286.420270301
527450030,108631.402015881
528228360,203531.973889082
528222050,170859.963188913
526350040,117982.66504185
535105030,132747.501854204
535402330,187659.049231395
906392100,242191.905261088
909455060,145522.107297926
528186050,288517.294222195
531451280,198359.83793818
531363010,177983.937116978
528228325,192786.973210651
535303050,149107.074091745
923203140,155278.970846374
528480160,198075.116475198
528235120,188246.043377299
923400125,126175.549278204
907202080,139374.024648579
906226120,135807.07823475
907410100,185919.866004367
533125080,293008.180820149
527455050,142244.222559997
535301080,123620.42037908
905403050,104256.553306616
528480170,257422.793429314
535378080,129218.574311658
528439050,234030.944044344
917425190,202716.72791604
905401020,260395.57191792
905300080,137963.322937557
923276030,138433.197043366
535354100,136779.663394239
528240150,190298.170543506
916384100,262966.918639131
903225140,123147.157373917
527359050,146859.430929316
535177100,147885.588018911
905402060,140364.295088202
528290170,192167.531999826
534403290,203329.375619539
528458030,221941.65326845
906226110,121435.524929567
535453040,128317.243996545
903475020,120597.480631584
528120010,294447.969695443
907130110,176990.912194156
905107380,129823.110111458
528390210,247986.660040221
527402060,156243.467852637
905226110,149182.95153527
903231130,111175.886643659
535178100,161240.992809404
907125090,161589.077170726
911226030,78892.5234337107
902477130,43409.4725565
909282020,255237.268827555
907280170,213634.036931858
527166040,161596.802777141
528458140,268571.015040767
528120060,389132.80817042
902301120,119186.017916531
909254150,154013.077429786
923230190,126481.319652193
527163070,190486.979720807
533206050,202269.456413362
916403250,245103.478806875
534428100,151847.627800522
528275060,177228.186395514
527425025,119880.843153209
908103350,133432.843077276
923400150,110754.531160654
902404010,137212.733781249
533206070,240118.443728824
528180110,323453.993753865
534402140,154103.565278496
905452050,88820.0774063324
535151160,137697.692711346
909280030,230772.168974394
535426130,192081.481750867
909475050,217876.572574339
534452060,139949.683745619
902106070,118182.683990201
907290260,258064.400228719
534177230,211011.769091203
909101180,115484.773295084
534201250,157785.992392488
535325400,104088.539881797
902128100,110305.639855667
534127270,173240.259093135
535325280,123260.120026215
528480060,318509.443594888
527210030,486749.060119302
906201030,172890.832805433
905427070,207156.148003616
535153150,161148.4520969
907227090,130412.716298303
528106020,461431.386206946
527455250,125255.505358523
907125120,135581.486788349
528441090,423652.332682105
535454160,131266.336263295
528275110,215291.719302931
911175360,97545.6279357082
903425190,193448.053709262
535451250,133001.573718431
535403200,120394.399710808
923277040,146385.425370063
527425090,94679.7951713702
527451330,98503.5929003087
909275040,139169.684548321
904300150,87460.0556915446
528482090,293775.777561152
902401060,84478.871023813
527302185,251484.129378087
909475070,233076.631155495
527405160,113211.974748236
903232100,137444.042111555
534451020,74324.8008472429
910206110,104484.714848623
902105050,127934.869089956
903426200,152121.167480933
528228435,193894.87694439
528120130,381865.062242264
533254050,211028.803238438
908103260,127303.852491475
905200290,166155.604546429
532478020,297762.531607204
907405140,200350.375311387
906394060,186915.754215937
902207140,106071.488393918
533205060,235870.5739434
535382150,90139.4395100969
909176180,135998.399983741
531367050,220207.254543538
905476225,127878.811465663
535301170,148339.371155405
535452060,126837.959008355
924100070,167020.666588892
905478190,104141.992664097
903230100,106307.99365921
528178090,352002.442554919
906392110,251529.183298332
531382070,242308.152634106
531375110,157322.910682265
916382010,218623.119605879
909101080,81453.2711797148
906223180,220752.069998724
534200030,119415.355794784
910203090,110562.170356767
528292020,206933.491983403
534451080,82689.4969052012
528488100,202177.006994878
904101040,126228.079252893
527216010,429370.588794341
527451410,93777.5034204323
905104080,114078.183889597
531363030,176371.641593326
528294060,178141.88929649
534204120,146796.526909014
902106010,139674.055530345
902128150,156031.958538566
534402170,173815.243611786
528186110,290751.115141715
535402180,112336.029641127
907251090,244768.079406987
903232030,90060.879011283
909175050,199433.399434221
904351280,122986.561512744
908127100,111213.292248448
531382090,179781.687832672
908102020,111376.352386145
903231080,118810.669071076
910207110,92127.3802577911
535383100,96571.3265725583
916382120,290099.850847872
535454060,87953.7212919379
533217050,165685.275180808
902406020,113106.592292605
533251130,199984.420001492
532353050,135685.427247742
906204180,215168.339503872
527452070,142924.769737505
907252190,256172.969014634
909251040,155726.923751791
535327200,129252.459454095
906230030,275784.613734685
908188120,139587.458475729
535379100,130809.653880606
903430050,83721.9654415763
923252100,126036.585219539
903233030,130020.467925259
528144030,280997.197844839
907192040,220650.344107718
907202010,153357.845961006
916386180,217802.038256267
535403280,148874.856644903
526353050,244717.235482496
527210050,393405.893372576
903429080,177872.026639776
528150070,454674.876245187
527358120,163437.217748447
916455150,295837.915196275
916403010,190126.129847134
907253110,222133.309075448
527401160,125484.960456811
907203090,117924.192014197
906204280,231094.791679993
528360050,486947.656176757
914460110,220271.607126704
534127130,168673.70635401
527356060,170638.517464685
528186080,301791.104182985
906475200,228852.921569493
909278020,137488.482053796
528231050,180082.586229132
535380110,100197.984164929
535175070,140091.710236815
903228060,129121.574166537
528170070,261021.668991511
904301060,146193.460927154
902207170,97981.1421779377
535325320,119805.105984745
907275150,296492.368179796
535175030,161176.806054007
902105110,118596.213318652
910204050,141879.661083798
527146135,292414.246774072
528235000,175761.933899618
528275070,227215.127117675
527353080,181533.391540828
905478030,134290.85049125
533352170,173999.348593653
535457010,141419.817394119
924152030,220325.480584993
532377050,148596.819154595
533252020,171451.065037567
923225300,90188.9552595757
923228220,88905.7822397743
535303030,174407.281591206
906223210,231124.355120238
535402070,135555.964509225
906394020,202839.794490983
906403060,222735.688312271
534151120,260011.446010029
907135040,152428.597414467
528116010,333509.733989881
903429010,121952.160241037
533253070,201989.254291378
902406030,117511.560639118
903201080,182240.291340607
908204160,82566.0347507964
908250040,107896.007869256
534431130,120097.821293227
905377020,142469.734103219
534431070,152641.91473145
527165130,171033.336693032
527302090,215320.732983513
907202100,120912.837651275
907295020,220450.565415481
527163010,171977.861638867
904101170,122445.739937422
535354070,127161.594961117
535154060,166911.267782253
907202240,175212.225196241
528280180,208548.03421877
905104240,129671.656696874
534201240,134329.747216607
528490040,228398.601843489
527454200,132738.433567648
535403030,130158.076743186
528490080,201514.140786029
527127150,216036.045219388
906204140,218004.809956993
903227090,123770.266580406
528108140,393928.957699904
902304040,131243.347412165
527450080,122602.623422575
923202025,180952.785422536
905427050,164072.345863156
533223010,179923.185302795
906475170,277940.203232567
534428020,130030.837064393
914474070,219407.880352663
907262070,181590.961177443
528114040,381754.701253598
923225260,158587.156980071
906426060,283530.429389853
527404020,129411.223738802
902125080,105185.364409115
903476100,88901.129039805
905475510,108277.599424645
534252240,164860.528798542
528228545,179227.465200888
534201280,130913.998082243
910205020,97569.1982861952
907200340,134108.564198823
535382020,129046.83785188
906382040,202728.646015872
909252170,140840.540244525
904100090,171257.91898012
531382120,211642.881204396
535105110,157122.077856893
535350040,135982.219226648
907410130,260850.518582473
527376100,151190.723117415
535177020,124018.112303363
533221090,165440.9370481
906201023,220390.30428188
533208140,188639.082483515
532376110,128630.059118522
905100030,146239.343281804
534204030,145828.98613566
902101050,140528.208819057
916176030,162464.530337441
534129060,207545.512786079
533253050,180783.889584041
902204120,139180.94262387
905351089,184138.115145802
909275160,147773.972802832
528366040,329595.704063282
527403120,96437.1059896789
905101490,133787.49570565
906382030,232251.519879541
534400120,175495.797469879
909428190,230260.217655527
527302070,183935.160147732
906200230,166424.313741487
909276160,302145.206479196
534151180,239886.045976523
903481010,90052.6502200322
902106120,83409.6332834399
910206010,44139.0178728685
916380060,270673.930198819
902301080,107751.647660097
907175080,214612.989517658
527162130,187625.142544522
535151080,132570.034923922
527131110,256487.258560236
923202137,108184.841451558
533252130,214407.790005648
531367010,200889.96324181
923225190,105410.41882203
533215040,266899.082946682
535454030,87381.7724399741
528344040,331580.098543298
906226070,115352.883246195
916125425,247269.978007561
527451640,116362.791000611
534129040,196962.344754722
528240060,193830.865750416
907401050,199890.393706409
533212150,155793.068510475
533210060,172850.706431624
528387030,289620.821066368
531385130,229487.154550745
907290230,144976.29001259
527328050,161893.283198389
907275140,284790.058362091
910203100,64529.9896971453
916125360,170840.452570504
528110070,293901.287456246
526351030,180614.166984331
905426030,167948.498455323
528477030,236896.584686837
908102130,106593.742987134
535179060,172615.655717418
535450180,80879.1493902074
902330010,139754.832537877
533213020,205016.755545669
531451290,192729.344576625
531375050,142689.390244634
528222060,184847.942725748
534476080,140814.220659532
531376060,185535.391633802
535455090,119383.183158484
527404140,111653.271150147
903206120,180890.028441886
910205130,138382.223959938
923226150,151112.411458123
533352150,147969.610342249
914478020,136467.170413678
905107320,146654.61802065
534151175,251366.458548366
923252075,133069.34214337
1007100110,156396.44840349
906475110,224538.002129938
534176250,141491.977394997
532477040,268337.094603229
531450040,177769.043960923
534278230,146009.469012104
527357180,285474.18102757
924100050,142727.273089012
911102090,92375.372636838
907410040,197706.381929249
527354040,219452.270244304
903226170,133651.969109177
535453160,123952.801414624
905106140,149266.536309424
528480070,254503.412723228
528456220,201692.928489303
904301110,113519.969843383
528120100,236412.867949695
535304020,141545.869050064
905101200,108203.599786952
528427040,198626.861940509
526355080,351099.83996766
535403150,156337.635903099
527427230,178414.63116513
923230180,135517.41253902
914452190,139444.496148696
905225080,202915.300533863
533352075,198442.994414474
527276160,202146.787704062
534275010,130229.027576904
528150040,368614.774029023
908102140,114311.158365645
923225080,118924.974400614
905104180,133927.458227934
535451010,135662.508404616
907194020,210305.700408483
527375160,187642.610556377
906223140,233666.480060581
907290170,142719.952127088
527451650,119080.409328866
528186090,291081.932902993
527451450,101213.364397189
535476350,180492.672843044
528480130,213925.197268797
535402220,168622.509326951
527403360,120557.285984756
532377060,117311.382786755
527354200,189830.294054298
908152260,144584.296907032
528326030,303735.765370474
527452100,134864.183725912
535152050,204728.028234677
923228180,72867.8656600543
534104100,205092.743054515
902103150,125682.542786346
923203090,153972.755408186
903227140,134182.405210807
903426180,127124.896502485
528176010,451686.991166772
535450100,132231.243555247
905226030,110608.15778262
923276100,133885.394396114
528118030,405224.914120938
923225490,118844.564904446
914476450,187200.46701054
528458080,243033.288204472
535152280,144806.754155174
905426200,145380.061609841
906392120,301008.489489906
535402100,141656.817509075
907200190,143943.70571505
535302080,123112.316309184
535305160,101552.900455091
528221060,177688.516137935
533212050,171591.335803188
908208020,128751.786743845
534276010,116929.474189888
909256060,109767.498822005
528150080,357767.618680542
902134060,102406.759608361
534275220,126418.970536664
907410110,223806.711426766
923225370,97376.4034174259
531452070,160726.021447029
534451110,117240.237160748
914475010,146111.226652745
527358140,201254.310707908
528250030,200263.118944631
528142010,314609.02658513
916460060,228956.169096276
535180020,162599.0691976
528386040,375818.614788913
906380070,314651.066515341
907260030,183263.903725472
535455060,116206.591852042
528358040,269224.472577848
909251030,140797.332640089
527164120,201250.449377043
528102010,377912.151213676
923229010,155534.280529282
527158020,174919.641571638
527455080,145169.896878123
907180040,197809.295805795
528327010,407192.559905649
528228280,197837.820052098
535180070,135860.061850255
905479110,117863.473547044
903484080,92810.648991238
534426110,137151.263483292
534479120,118551.391454273
905475520,87772.4242580293
528174070,201016.461625005
916384080,241552.982750494
532377020,105951.45635711
909101190,136320.418137044
909275250,152968.323246704
905106170,127006.142166601
528172060,239572.875427092
532377100,122971.451697525
528290060,159557.060845247
534400060,162030.387991801
528221040,198303.210095234
531380080,233672.399447493
909455040,171288.328034766
907262060,229987.873747936
527455060,138761.923150332
531452020,123956.790170187
527425060,110054.263677804
909250030,97281.3274031631
535180100,141402.223343765
923225200,121217.402468035
534128100,162153.252170994
528253020,225415.355414154
907230240,140489.355053861
527451020,115125.085036096
902103170,100161.037892363
534226120,122640.162665316
533250110,220283.441803309
907280090,225302.326043655
909101060,66451.7452521413
535380050,136515.755424923
531475220,152938.681323649
907425030,146684.668400161
907192030,182292.17559294
535377100,94380.6410625755
923202220,139047.895829446
923229100,209195.673886747
902106140,105802.196926969
909475230,293395.055129831
526303060,220918.958947695
528294050,164746.746054594
909275310,227338.339810134
528480040,246157.702636991
903226160,114234.420094974
905480030,106833.18715937
907425015,150375.03780014
528218150,182959.973200372
905352140,251341.183560273
907290020,249197.468468692
909251170,161582.487554578
535302070,124737.346929867
532378240,121024.04038129
527402130,108434.409865413
533221080,171720.192779782
905108170,150416.620955433
527158090,176613.513046392
535355020,188551.753002847
535451210,111461.561630278
528326110,334455.472750306
908152060,128443.169744741
908188140,139587.458475729
531375060,139507.196361254
902204060,126437.898402753
907194110,191204.15043475
907196060,199671.531611107
909250210,113001.404508992
902109160,113776.402595924
907192090,210163.728469275
908276140,103404.354882247
903456060,79410.83210066
535353060,122235.649427168
534175080,214506.565617913
903430080,120477.88458573
906223110,232959.054008363
528431050,268762.137208285
914476430,159559.479004164
906426195,262195.577829212
905226130,151886.201365948
528363110,347745.379551202
907412090,195726.636777663
905402110,136326.580679724
528102110,467210.726926436
908201100,87846.0282471481
914476080,121357.05246609
533206040,181156.902531997
909281080,215490.324044768
902105130,81060.1583630654
916403230,195182.155672008
